custid,총구매액,구매건수,평균구매가격,구매브랜드종류,내점일수,가을_구매건수,겨울_구매건수,봄_구매건수,여름_구매건수,아침_구매건수,점심_구매건수,아침구매액,점심구매액,봄구매액,여름구매액,가을구매액,겨울구매액,구매브랜드가치,gender
100662,550500,7,78643,7,3,0.0,1.0,6.0,0.0,0.0,3.0,0.0,160885.714,321771.429,0.0,0.0,53628.571,550500.0,0
100663,3011769,35,86051,14,16,1.0,7.0,10.0,17.0,4.0,31.0,59725.714,462874.286,149314.286,253834.286,14931.429,104520.0,1204707.6,0
100664,3759700,22,170895,19,12,3.0,1.0,11.0,7.0,7.0,10.0,11136.364,15909.091,17500.0,11136.364,4772.727,1590.909,3247013.636,1
100665,815514,14,58251,12,7,3.0,4.0,6.0,1.0,1.0,12.0,61146.286,733755.429,366877.714,61146.286,183438.857,244585.143,699012.0,0
100666,266300,4,66575,4,4,0.0,2.0,2.0,0.0,0.0,1.0,0.0,630644.75,1261289.5,0.0,0.0,1261289.5,266300.0,0
100667,80000,1,80000,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7194100.0,0.0,0.0,7194100.0,0.0,80000.0,0
100668,5090180,27,188525,19,11,4.0,10.0,13.0,0.0,1.0,18.0,30462.963,548333.333,396018.519,0.0,121851.852,304629.63,3581978.519,0
100669,369000,5,73800,5,2,0.0,0.0,5.0,0.0,0.0,5.0,0.0,963000.0,963000.0,0.0,0.0,0.0,369000.0,0
100670,9808541,96,102172,57,42,19.0,33.0,35.0,9.0,46.0,35.0,421168.333,320454.167,320454.167,82402.5,173960.833,302142.5,5823821.219,0
100671,138000,4,34500,2,2,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,158000.0,0.0,0.0,0.0,69000.0,0
100672,2052700,26,78950,19,16,4.0,17.0,4.0,1.0,0.0,8.0,0.0,901964.0,450982.0,112745.5,450982.0,1916673.5,1500050.0,0
100673,452769,14,32341,4,6,0.0,4.0,8.0,2.0,3.0,9.0,445840.5,1337521.5,1188908.0,297227.0,0.0,594454.0,129362.571,0
100674,3539023,42,84262,28,27,2.0,12.0,12.0,16.0,11.0,24.0,166414.286,363085.714,181542.857,242057.143,30257.143,181542.857,2359348.667,0
100675,920700,13,70823,10,8,1.0,2.0,6.0,4.0,4.0,8.0,595107.692,1190215.385,892661.538,595107.692,148776.923,297553.846,708230.769,0
100676,248000,4,62000,4,3,3.0,0.0,1.0,0.0,0.0,4.0,0.0,406000.0,101500.0,0.0,304500.0,0.0,248000.0,0
100677,1548932,14,110638,11,7,5.0,0.0,5.0,4.0,8.0,5.0,807142.857,504464.286,504464.286,403571.429,504464.286,0.0,1217018.0,0
100678,169000,3,56333,3,2,0.0,0.0,0.0,3.0,0.0,2.0,0.0,428400.0,0.0,642600.0,0.0,0.0,169000.0,0
100679,279000,2,139500,2,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8409339.0,0.0,0.0,0.0,279000.0,0
100680,5106708,39,130941,20,18,8.0,15.0,3.0,13.0,2.0,25.0,119123.077,1489038.462,178684.615,774300.0,476492.308,893423.077,2618824.615,0
100681,392000,4,98000,4,3,0.0,2.0,2.0,0.0,2.0,2.0,172824.0,172824.0,172824.0,0.0,0.0,172824.0,392000.0,0
100682,3727940,54,69036,20,20,5.0,27.0,11.0,11.0,19.0,35.0,357129.63,657870.37,206759.259,206759.259,93981.481,507500.0,1380718.519,1
100683,2149983,50,43000,14,37,12.0,12.0,12.0,14.0,23.0,21.0,208840.0,190680.0,108960.0,127120.0,108960.0,108960.0,601995.24,0
100684,1044529,17,61443,7,10,12.0,1.0,1.0,3.0,9.0,3.0,702126.529,234042.176,78014.059,234042.176,936168.706,78014.059,430100.176,0
100685,534800,11,48618,5,6,10.0,0.0,0.0,1.0,1.0,5.0,48136.364,240681.818,0.0,48136.364,481363.636,0.0,243090.909,1
100686,3265860,31,105350,23,16,0.0,4.0,25.0,2.0,5.0,23.0,650062.903,2990289.355,3250314.516,260025.161,0.0,520050.323,2423057.419,0
100687,750594,23,32635,8,15,6.0,3.0,9.0,5.0,1.0,11.0,269293.478,2962228.261,2423641.304,1346467.391,1615760.87,807880.435,261076.174,0
100688,223000,2,111500,2,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,50000.0,50000.0,0.0,0.0,50000.0,223000.0,1
100689,1337500,22,60795,12,16,11.0,5.0,6.0,0.0,2.0,6.0,183918.182,551754.545,551754.545,0.0,1011550.0,459795.455,729545.455,0
100690,625000,7,89286,5,3,5.0,2.0,0.0,0.0,3.0,4.0,642199.286,856265.714,0.0,0.0,1070332.143,428132.857,446428.571,0
100691,1221700,17,71865,10,7,7.0,3.0,0.0,7.0,1.0,16.0,1705.882,27294.118,0.0,11941.176,11941.176,5117.647,718647.059,0
100692,1121700,23,48770,18,16,6.0,7.0,4.0,6.0,4.0,8.0,239826.087,479652.174,239826.087,359739.13,359739.13,419695.652,877852.174,0
100693,1003900,16,62744,11,9,1.0,7.0,7.0,1.0,5.0,4.0,1875750.0,1500600.0,2626050.0,375150.0,375150.0,2626050.0,690181.25,0
100694,949914,18,52773,10,11,0.0,6.0,7.0,5.0,0.0,9.0,0.0,31400.0,24422.222,17444.444,0.0,20933.333,527730.0,0
100695,6795845,67,101431,45,45,12.0,16.0,25.0,14.0,15.0,51.0,1024908.806,3484689.94,1708181.343,956581.552,819927.045,1093236.06,4564373.507,1
100696,13984900,90,155388,46,33,33.0,19.0,25.0,13.0,9.0,63.0,33289.0,233023.0,92469.444,48084.111,122059.667,70276.778,7147837.778,0
100697,2484171,24,103507,6,19,9.0,8.0,6.0,1.0,9.0,15.0,739203.75,1232006.25,492802.5,82133.75,739203.75,657070.0,621042.75,0
100698,12253620,51,240267,27,16,14.0,14.0,10.0,13.0,0.0,43.0,0.0,3996563.333,929433.333,1208263.333,1301206.667,1301206.667,6487210.588,0
100699,374000,3,124667,2,3,2.0,0.0,0.0,1.0,0.0,3.0,0.0,4135200.0,0.0,1378400.0,2756800.0,0.0,249333.333,1
100700,656700,11,59700,10,8,1.0,0.0,7.0,3.0,1.0,7.0,269636.364,1887454.545,1887454.545,808909.091,269636.364,0.0,597000.0,0
100701,12472827,98,127274,64,30,25.0,38.0,29.0,6.0,10.0,84.0,18285.714,153600.0,53028.571,10971.429,45714.286,69485.714,8145519.673,0
100702,505000,7,72143,5,4,4.0,0.0,2.0,1.0,0.0,1.0,0.0,135691.143,271382.286,135691.143,542764.571,0.0,360714.286,0
100703,18662051,155,120400,85,66,32.0,46.0,64.0,13.0,21.0,118.0,18967.742,106580.645,57806.452,11741.935,28903.226,41548.387,10234027.968,1
100704,378600,5,75720,4,5,2.0,1.0,0.0,2.0,0.0,3.0,0.0,631500.0,0.0,421000.0,421000.0,210500.0,302880.0,0
100705,3489563,69,50573,36,12,13.0,31.0,2.0,23.0,15.0,34.0,122341.304,277306.957,16312.174,187590.0,106029.13,252838.696,1820641.565,1
100706,809400,6,134900,6,6,1.0,1.0,4.0,0.0,2.0,2.0,289533.333,289533.333,579066.667,0.0,144766.667,144766.667,809400.0,1
100707,350030,11,31821,8,6,0.0,1.0,4.0,6.0,0.0,11.0,0.0,2632368.0,957224.727,1435837.091,0.0,239306.182,254567.273,0
100708,3119174,32,97474,24,15,9.0,12.0,8.0,3.0,1.0,26.0,1562.5,40625.0,12500.0,4687.5,14062.5,18750.0,2339380.5,0
100709,587000,6,97833,6,4,1.0,3.0,0.0,2.0,2.0,3.0,3926528.333,5889792.5,0.0,3926528.333,1963264.167,5889792.5,587000.0,0
100710,1385447,17,81497,15,12,11.0,0.0,2.0,4.0,0.0,11.0,0.0,356723.529,64858.824,129717.647,356723.529,0.0,1222453.235,0
100711,11492879,36,319247,20,20,3.0,1.0,12.0,20.0,2.0,25.0,85193.167,1064914.583,511159.0,851931.667,127789.75,42596.583,6384932.778,0
100712,12872200,41,313956,19,26,5.0,7.0,19.0,10.0,7.0,27.0,211536.585,815926.829,574170.732,302195.122,151097.561,211536.585,5965165.854,1
100713,1007794,16,62987,10,8,3.0,1.0,2.0,10.0,10.0,6.0,703500.0,422100.0,140700.0,703500.0,211050.0,70350.0,629871.25,0
100714,7854636,80,98183,37,28,12.0,31.0,23.0,14.0,11.0,67.0,12100.0,73700.0,25300.0,15400.0,13200.0,34100.0,3632769.15,0
100715,1742040,28,62216,20,19,2.0,7.0,6.0,13.0,4.0,21.0,122714.286,644250.0,184071.429,398821.429,61357.143,214750.0,1244314.286,0
100716,7050249,51,138240,31,33,9.0,10.0,14.0,18.0,12.0,39.0,453023.529,1472326.471,528527.451,679535.294,339767.647,377519.608,4285445.471,1
100717,296104,7,42301,7,7,2.0,1.0,1.0,3.0,0.0,6.0,0.0,106028.571,17671.429,53014.286,35342.857,17671.429,296104.0,0
100718,707530,13,54425,9,5,6.0,4.0,0.0,3.0,0.0,12.0,0.0,1302374.769,0.0,325593.692,651187.385,434124.923,489828.462,0
100719,4849645,55,88175,43,28,12.0,26.0,14.0,3.0,1.0,30.0,17274.727,518241.818,241846.182,51824.182,207296.727,449142.909,3791540.636,0
100720,220500,4,55125,4,3,0.0,0.0,0.0,4.0,0.0,4.0,0.0,557000.0,0.0,557000.0,0.0,0.0,220500.0,0
100721,118000,3,39333,2,1,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1569492.0,0.0,0.0,0.0,1569492.0,78666.667,1
100722,9410692,99,95057,40,55,13.0,29.0,36.0,21.0,13.0,73.0,210796.97,1183706.061,583745.455,340518.182,210796.97,470239.394,3802299.798,0
100723,9791800,56,174854,40,35,13.0,21.0,7.0,15.0,4.0,27.0,15607.143,105348.214,27312.5,58526.786,50723.214,81937.5,6994142.857,0
100724,848600,11,77145,7,3,0.0,6.0,0.0,5.0,0.0,1.0,0.0,217749.727,0.0,1088748.636,0.0,1306498.364,540018.182,0
100725,1459285,27,54048,13,10,4.0,4.0,15.0,4.0,5.0,16.0,341636.667,1093237.333,1024910.0,273309.333,273309.333,273309.333,702618.704,0
100726,10766906,197,54654,55,80,37.0,50.0,66.0,44.0,2.0,115.0,23801.949,1368612.081,785464.325,523642.883,440336.061,595048.731,3005988.985,0
100727,1653704,22,75168,14,13,2.0,3.0,4.0,13.0,3.0,13.0,155611.364,674315.909,207481.818,674315.909,103740.909,155611.364,1052357.091,0
100728,1501100,13,115469,12,8,7.0,0.0,2.0,4.0,1.0,3.0,30247.692,90743.077,60495.385,120990.769,211733.846,0.0,1385630.769,1
100729,13643062,61,223657,30,34,11.0,13.0,17.0,20.0,5.0,39.0,129260.656,1008233.115,439486.23,517042.623,284373.443,336077.705,6709702.623,0
100730,2105120,38,55398,19,21,16.0,16.0,6.0,0.0,0.0,19.0,0.0,219500.0,69315.789,0.0,184842.105,184842.105,1052560.0,0
100731,730673,12,60889,8,8,4.0,2.0,2.0,4.0,1.0,10.0,135262.917,1352629.167,270525.833,541051.667,541051.667,270525.833,487115.333,0
100732,523530,10,52353,6,10,0.0,8.0,2.0,0.0,1.0,8.0,84765.0,678120.0,169530.0,0.0,0.0,678120.0,314118.0,1
100733,2687000,28,95964,21,13,4.0,4.0,10.0,10.0,1.0,25.0,35793.464,894836.607,357934.643,357934.643,143173.857,143173.857,2015250.0,0
100734,14070764,201,70004,73,86,49.0,29.0,73.0,50.0,10.0,137.0,130194.03,1783658.209,950416.418,650970.149,637950.746,377562.687,5110277.473,0
100735,3521000,20,176050,15,11,6.0,6.0,5.0,3.0,3.0,14.0,106335.0,496230.0,177225.0,106335.0,212670.0,212670.0,2640750.0,0
100736,2714650,15,180977,12,11,3.0,7.0,4.0,1.0,1.0,10.0,58966.667,589666.667,235866.667,58966.667,176900.0,412766.667,2171720.0,0
100737,631000,7,90143,7,1,0.0,0.0,7.0,0.0,0.0,6.0,0.0,480685.714,560800.0,0.0,0.0,0.0,631000.0,0
100738,411000,5,82200,5,2,5.0,0.0,0.0,0.0,0.0,5.0,0.0,1136434.0,0.0,0.0,1136434.0,0.0,411000.0,0
100739,3810840,28,136101,20,10,3.0,4.0,8.0,13.0,8.0,19.0,1113685.714,2645003.571,1113685.714,1809739.286,417632.143,556842.857,2722028.571,0
100740,5184545,49,105807,28,24,12.0,9.0,9.0,19.0,6.0,42.0,19910.204,139371.429,29865.306,63048.98,39820.408,29865.306,2962597.143,1
100741,1453040,25,58122,16,15,8.0,0.0,4.0,13.0,2.0,23.0,151528.0,1742572.0,303056.0,984932.0,606112.0,0.0,929945.6,1
100742,954000,3,318000,3,2,0.0,3.0,0.0,0.0,3.0,0.0,1149602.0,0.0,0.0,0.0,0.0,1149602.0,954000.0,1
100743,409100,8,51138,3,4,5.0,0.0,3.0,0.0,4.0,4.0,576000.0,576000.0,432000.0,0.0,720000.0,0.0,153412.5,1
100744,6951917,49,141876,38,29,13.0,6.0,21.0,9.0,18.0,27.0,1357783.714,2036675.571,1584081.0,678891.857,980621.571,452594.571,5391282.571,0
100745,1040693,15,69380,7,8,8.0,0.0,6.0,1.0,3.0,9.0,3784052.0,11352156.0,7568104.0,1261350.667,10090805.333,0.0,485656.733,1
100746,1597740,34,46992,18,25,7.0,10.0,9.0,8.0,7.0,15.0,314629.412,674205.882,404523.529,359576.471,314629.412,449470.588,845862.353,0
100747,1784300,15,118953,8,9,6.0,3.0,5.0,1.0,1.0,14.0,71492.667,1000897.333,357463.333,71492.667,428956.0,214478.0,951626.667,0
100748,698840,13,53757,8,11,1.0,7.0,2.0,3.0,0.0,7.0,0.0,346661.538,99046.154,148569.231,49523.077,346661.538,430055.385,0
100749,5116467,51,100323,37,38,15.0,12.0,24.0,0.0,13.0,21.0,68058.824,109941.176,125647.059,0.0,78529.412,62823.529,3711946.647,0
100750,8791351,71,123822,24,49,13.0,16.0,24.0,18.0,17.0,45.0,50042.254,132464.789,70647.887,52985.915,38267.606,47098.592,2971724.282,0
100751,1740240,23,75663,15,18,4.0,9.0,4.0,6.0,2.0,13.0,34834.783,226426.087,69669.565,104504.348,69669.565,156756.522,1134939.13,0
100752,1272900,30,42430,20,18,2.0,7.0,11.0,10.0,7.0,22.0,285940.667,898670.667,449335.333,408486.667,81697.333,285940.667,848600.0,0
100753,1341134,34,39445,19,13,7.0,0.0,12.0,15.0,3.0,18.0,45088.235,270529.412,180352.941,225441.176,105205.882,0.0,749457.235,0
100754,1176619,20,58831,17,12,13.0,0.0,5.0,2.0,3.0,15.0,320318.85,1601594.25,533864.75,213545.9,1388048.35,0.0,1000126.15,0
100755,2101847,33,63692,13,21,13.0,8.0,4.0,8.0,13.0,19.0,555706.667,812186.667,170986.667,341973.333,555706.667,341973.333,828000.333,0
100756,1716400,39,44010,26,26,9.0,4.0,11.0,15.0,10.0,29.0,239743.59,695256.41,263717.949,359615.385,215769.231,95897.436,1144266.667,1
100757,829713,18,46095,8,15,4.0,7.0,4.0,3.0,0.0,16.0,0.0,4488400.0,1122100.0,841575.0,1122100.0,1963675.0,368761.333,1
100758,656000,5,131200,5,4,2.0,2.0,1.0,0.0,0.0,4.0,0.0,870560.0,217640.0,0.0,435280.0,435280.0,656000.0,0
100759,45000,1,45000,1,1,0.0,0.0,0.0,1.0,1.0,0.0,75000.0,0.0,0.0,75000.0,0.0,0.0,45000.0,0
100760,5032480,27,186388,18,15,2.0,7.0,7.0,11.0,4.0,14.0,134518.519,470814.815,235407.407,369925.926,67259.259,235407.407,3354986.667,1
100761,3445620,54,63808,23,27,4.0,17.0,26.0,7.0,19.0,29.0,744996.685,1137100.204,1019469.148,274472.463,156841.407,666575.981,1467578.889,1
100762,1127620,25,45105,13,11,11.0,0.0,3.0,11.0,0.0,6.0,0.0,20880.0,10440.0,38280.0,38280.0,0.0,586362.4,0
100763,2499390,23,108669,18,17,8.0,2.0,7.0,6.0,3.0,20.0,275214.783,1834765.217,642167.826,550429.565,733906.087,183476.522,1956044.348,0
100764,11280340,72,156671,45,40,26.0,13.0,23.0,10.0,5.0,61.0,286326.389,3493181.944,1317101.389,572652.778,1488897.222,744448.611,7050212.5,0
100765,4186400,46,91009,29,38,9.0,15.0,11.0,11.0,4.0,12.0,75698.0,227094.0,208169.5,208169.5,170320.5,283867.5,2639252.174,1
100766,104000,4,26000,2,2,0.0,1.0,3.0,0.0,0.0,4.0,0.0,3864500.0,2898375.0,0.0,0.0,966125.0,52000.0,0
100767,1025298,11,93209,9,4,2.0,6.0,0.0,3.0,0.0,8.0,0.0,1178648.0,0.0,441993.0,294662.0,883986.0,838880.182,0
100768,700600,6,116767,6,3,6.0,0.0,0.0,0.0,0.0,6.0,0.0,1062520.0,0.0,0.0,1062520.0,0.0,700600.0,1
100769,1385000,6,230833,6,4,2.0,2.0,2.0,0.0,1.0,5.0,1947043.167,9735215.833,3894086.333,0.0,3894086.333,3894086.333,1385000.0,0
100770,3034564,41,74014,20,22,8.0,12.0,10.0,11.0,4.0,28.0,36331.707,254321.951,90829.268,99912.195,72663.415,108995.122,1480275.122,0
100771,3160842,62,50981,38,33,22.0,10.0,19.0,11.0,5.0,49.0,16209.677,158854.839,61596.774,35661.29,71322.581,32419.355,1937290.258,0
100772,1842600,28,65807,16,15,10.0,7.0,9.0,2.0,4.0,16.0,175614.286,702457.143,395132.143,87807.143,439035.714,307325.0,1052914.286,0
100773,4770700,17,280629,8,9,2.0,0.0,12.0,3.0,0.0,11.0,0.0,1384382.353,1510235.294,377558.824,251705.882,0.0,2245035.294,0
100774,871100,18,48394,9,6,3.0,9.0,2.0,4.0,0.0,11.0,0.0,595579.722,108287.222,216574.444,162430.833,487292.5,435550.0,0
100775,2094344,33,63465,13,19,13.0,8.0,7.0,5.0,0.0,20.0,0.0,43030.303,15060.606,10757.576,27969.697,17212.121,825044.606,0
100776,5357800,38,140995,21,19,12.0,5.0,16.0,5.0,17.0,17.0,233078.947,233078.947,219368.421,68552.632,164526.316,68552.632,2960889.474,1
100777,772417,23,33583,12,10,7.0,0.0,3.0,13.0,0.0,17.0,0.0,4516456.522,797021.739,3453760.87,1859717.391,0.0,403000.174,0
100778,2814621,37,76071,20,17,3.0,4.0,9.0,21.0,14.0,17.0,92922.162,112834.054,59735.676,139383.243,19911.892,26549.189,1521416.757,0
100779,5807169,44,131981,23,20,8.0,17.0,14.0,5.0,0.0,25.0,0.0,4359931.818,2441561.818,871986.364,1395178.182,2964753.636,3035565.614,0
100780,2251100,18,125061,17,11,7.0,4.0,2.0,5.0,3.0,12.0,857530.333,3430121.333,571686.889,1429217.222,2000904.111,1143373.778,2126038.889,0
100781,615200,5,123040,4,3,0.0,3.0,2.0,0.0,0.0,5.0,0.0,6099140.0,2439656.0,0.0,0.0,3659484.0,492160.0,0
100782,2503069,57,43913,22,25,13.0,26.0,10.0,8.0,4.0,37.0,18315.789,169421.053,45789.474,36631.579,59526.316,119052.632,966096.807,0
100783,1930200,16,120638,12,13,1.0,6.0,2.0,7.0,4.0,12.0,837550.0,2512650.0,418775.0,1465712.5,209387.5,1256325.0,1447650.0,1
100784,1138100,11,103464,9,11,1.0,4.0,3.0,3.0,0.0,5.0,0.0,1321840.455,793104.273,793104.273,264368.091,1057472.364,931172.727,0
100785,14485656,24,603569,18,12,13.0,5.0,0.0,6.0,1.0,20.0,42416.667,848333.333,0.0,254500.0,551416.667,212083.333,10864242.0,0
100786,1469850,14,104989,9,4,3.0,0.0,0.0,11.0,0.0,7.0,0.0,468744.5,0.0,736598.5,200890.5,0.0,944903.571,0
100787,344300,3,114767,2,2,3.0,0.0,0.0,0.0,2.0,1.0,1116933.333,558466.667,0.0,0.0,1675400.0,0.0,229533.333,0
100788,361300,8,45162,5,5,1.0,6.0,0.0,1.0,2.0,1.0,668800.0,334400.0,0.0,334400.0,334400.0,2006400.0,225812.5,1
100789,5346598,57,93800,38,26,8.0,12.0,31.0,6.0,2.0,32.0,68968.421,1103494.737,1069010.526,206905.263,275873.684,413810.526,3564398.667,0
100790,6745759,46,146647,35,32,6.0,16.0,14.0,10.0,14.0,28.0,26600.0,53200.0,26600.0,19000.0,11400.0,30400.0,5132642.717,1
100791,163800,3,54600,3,2,0.0,2.0,0.0,1.0,0.0,2.0,0.0,258504.0,0.0,129252.0,0.0,258504.0,163800.0,1
100792,1012000,7,144571,5,3,0.0,3.0,4.0,0.0,3.0,4.0,924300.0,1232400.0,1232400.0,0.0,0.0,924300.0,722857.143,0
100793,3008293,38,79166,26,24,3.0,14.0,5.0,16.0,3.0,13.0,117868.421,510763.158,196447.368,628631.579,117868.421,550052.632,2058305.737,0
100794,27000,1,27000,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2005000.0,0.0,2005000.0,0.0,0.0,27000.0,1
100795,267000,4,66750,4,4,3.0,0.0,0.0,1.0,0.0,4.0,0.0,8692100.0,0.0,2173025.0,6519075.0,0.0,267000.0,0
100796,491368,14,35098,7,7,13.0,1.0,0.0,0.0,0.0,13.0,0.0,81714.286,0.0,0.0,81714.286,6285.714,245684.0,0
100797,1662400,10,166240,7,6,2.0,2.0,2.0,4.0,6.0,4.0,933241.8,622161.2,311080.6,622161.2,311080.6,311080.6,1163680.0,0
100798,1645560,3,548520,3,2,0.0,0.0,2.0,1.0,0.0,3.0,0.0,1132000.0,754666.667,377333.333,0.0,0.0,1645560.0,0
100799,8572733,74,115848,33,46,23.0,13.0,21.0,17.0,29.0,45.0,2339726.27,3630609.73,1694284.541,1371563.676,1855644.973,1048842.811,3822975.527,1
100800,571000,6,95167,4,4,1.0,3.0,2.0,0.0,1.0,3.0,354478.833,1063436.5,708957.667,0.0,354478.833,1063436.5,380666.667,0
100801,7613800,98,77692,41,49,14.0,22.0,27.0,35.0,11.0,68.0,153340.0,947920.0,376380.0,487900.0,195160.0,306680.0,3185365.306,0
100802,809450,14,57818,9,6,2.0,7.0,4.0,1.0,0.0,11.0,0.0,396832.857,144302.857,36075.714,72151.429,252530.0,520360.714,0
100803,1977011,5,395402,4,3,0.0,0.0,0.0,5.0,0.0,5.0,0.0,333900.0,0.0,333900.0,0.0,0.0,1581608.8,0
100804,2167500,10,216750,10,8,2.0,8.0,0.0,0.0,0.0,10.0,0.0,20346170.0,0.0,0.0,4069234.0,16276936.0,2167500.0,0
100805,4950814,49,101037,25,21,14.0,9.0,20.0,6.0,12.0,24.0,1186458.612,2372917.224,1977431.02,593229.306,1384201.714,889843.959,2525925.51,0
100806,482200,10,48220,7,8,3.0,1.0,0.0,6.0,1.0,6.0,652870.0,3917220.0,0.0,3917220.0,1958610.0,652870.0,337540.0,0
100807,1613616,29,55642,14,20,10.0,13.0,0.0,6.0,10.0,12.0,84827.586,101793.103,0.0,50896.552,84827.586,110275.862,778987.034,0
100808,777540,8,97192,3,4,1.0,1.0,6.0,0.0,1.0,6.0,27500.0,165000.0,165000.0,0.0,27500.0,27500.0,291577.5,0
100809,470121,11,42738,6,8,0.0,11.0,0.0,0.0,1.0,6.0,422909.091,2537454.545,0.0,0.0,0.0,4652000.0,256429.636,0
100810,1332100,21,63433,11,13,4.0,3.0,13.0,1.0,0.0,10.0,0.0,93047.619,120961.905,9304.762,37219.048,27914.286,697766.667,0
100811,24552800,148,165897,50,78,31.0,47.0,60.0,10.0,4.0,51.0,19514.595,248811.081,292718.919,48786.486,151238.108,229296.486,8294864.865,0
100812,6079330,56,108559,38,25,14.0,13.0,18.0,11.0,15.0,35.0,299732.143,699375.0,359678.571,219803.571,279750.0,259767.857,4125259.643,1
100813,646069,8,80759,7,6,0.0,2.0,2.0,4.0,1.0,5.0,297312.5,1486562.5,594625.0,1189250.0,0.0,594625.0,565310.375,0
100814,7220800,20,361040,11,15,2.0,6.0,4.0,8.0,0.0,17.0,0.0,1183455.0,278460.0,556920.0,139230.0,417690.0,3971440.0,0
100815,5832460,48,121510,32,20,0.0,17.0,24.0,7.0,3.0,34.0,127012.5,1439475.0,1016100.0,296362.5,0.0,719737.5,3888306.667,0
100816,2093000,24,87208,19,18,5.0,11.0,3.0,5.0,0.0,10.0,0.0,1763833.333,529150.0,881916.667,881916.667,1940216.667,1656958.333,0
100817,3115620,28,111272,18,19,14.0,6.0,3.0,5.0,4.0,19.0,528357.143,2509696.429,396267.857,660446.429,1849250.0,792535.714,2002898.571,1
100818,28000,1,28000,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2956550.0,0.0,2956550.0,0.0,0.0,28000.0,1
100819,5867905,160,36674,48,72,64.0,39.0,39.0,18.0,14.0,106.0,420808.5,3186121.5,1172252.25,541039.5,1923696.0,1172252.25,1760371.5,0
100820,5641088,50,112822,32,22,16.0,18.0,9.0,7.0,2.0,29.0,490474.4,7111878.8,2207134.8,1716660.4,3923795.2,4414269.6,3610296.32,1
100821,2453819,37,66319,24,14,0.0,7.0,12.0,18.0,0.0,28.0,0.0,1240036.757,531444.324,797166.486,0.0,310009.189,1591666.378,0
100822,621039,9,69004,6,6,0.0,1.0,2.0,6.0,4.0,4.0,1406533.333,1406533.333,703266.667,2109800.0,0.0,351633.333,414026.0,0
100823,2644840,23,114993,16,16,6.0,8.0,5.0,4.0,2.0,19.0,33773.913,320852.174,84434.783,67547.826,101321.739,135095.652,1839888.696,0
100824,619500,10,61950,9,7,3.0,1.0,2.0,4.0,3.0,4.0,56100.0,74800.0,37400.0,74800.0,56100.0,18700.0,557550.0,0
100825,986000,4,246500,4,3,3.0,1.0,0.0,0.0,0.0,3.0,0.0,868800.0,0.0,0.0,868800.0,289600.0,986000.0,0
100826,3701119,81,45693,17,66,26.0,15.0,23.0,17.0,24.0,46.0,30518.519,58493.827,29246.914,21617.284,33061.728,19074.074,776778.062,0
100827,660800,11,60073,10,6,3.0,0.0,0.0,8.0,1.0,7.0,211362.727,1479539.091,0.0,1690901.818,634088.182,0.0,600727.273,0
100828,2500083,27,92596,10,18,7.0,4.0,6.0,10.0,4.0,20.0,58074.074,290370.37,87111.111,145185.185,101629.63,58074.074,925956.667,0
100829,2774352,19,146019,13,5,0.0,7.0,12.0,0.0,2.0,9.0,228884.211,1029978.947,1373305.263,0.0,0.0,801094.737,1898240.842,0
100830,963600,11,87600,11,6,4.0,3.0,2.0,2.0,2.0,6.0,52327.273,156981.818,52327.273,52327.273,104654.545,78490.909,963600.0,0
100831,25784936,137,188211,64,32,46.0,15.0,44.0,32.0,29.0,75.0,953349.81,2465559.854,1446461.781,1051972.204,1512210.044,493111.971,12045517.547,0
100832,840000,7,120000,7,5,0.0,2.0,5.0,0.0,2.0,5.0,338689.714,846724.286,846724.286,0.0,0.0,338689.714,840000.0,0
100833,4718982,98,48153,34,55,37.0,0.0,14.0,47.0,38.0,51.0,319355.102,428608.163,117657.143,394991.837,310951.02,0.0,1637197.837,0
100834,1678614,48,34971,25,35,14.0,10.0,11.0,13.0,3.0,21.0,163368.75,1143581.25,599018.75,707931.25,762387.5,544562.5,874278.125,0
100835,1321400,14,94386,9,9,3.0,2.0,7.0,2.0,3.0,11.0,32571.429,119428.571,76000.0,21714.286,32571.429,21714.286,849471.429,0
100836,3064300,10,306430,5,6,1.0,1.0,6.0,2.0,1.0,7.0,18400.0,128800.0,110400.0,36800.0,18400.0,18400.0,1532150.0,0
100837,563560,23,24503,10,8,22.0,0.0,0.0,1.0,1.0,21.0,198665.217,4171969.565,0.0,198665.217,4370634.783,0.0,245026.087,0
100838,4587890,96,47791,43,37,37.0,9.0,27.0,23.0,26.0,64.0,1472466.667,3624533.333,1529100.0,1302566.667,2095433.333,509700.0,2054992.396,1
100839,4379900,37,118376,27,21,7.0,2.0,16.0,12.0,1.0,20.0,25645.351,512907.027,410325.622,307744.216,179517.459,51290.703,3196143.243,0
100840,336000,4,84000,4,4,0.0,2.0,1.0,1.0,1.0,1.0,1016599.5,1016599.5,1016599.5,1016599.5,0.0,2033199.0,336000.0,0
