user_id,city,age,reg_method,reg_date,ex_date,gender
14527,15,26,3,20131123,20171007,female
1749,11,24,9,20121225,20170922,female
13872,4,24,4,20151224,20170920,female
12051,12,35,9,20140209,20170910,female
15070,15,35,7,20160229,20170301,female
21921,5,33,3,20141031,20161206,male
11703,13,27,3,20120712,20170923,male
22383,15,31,3,20130112,20170930,male
14648,22,19,3,20141031,20170212,male
7993,13,29,9,20100524,20171008,male
11826,17,22,9,20100717,20170930,male
6463,17,34,3,20150207,20171006,male
21577,15,18,4,20160626,20170115,male
4288,4,31,7,20110610,20171022,female
7183,5,31,9,20060105,20170930,male
19092,5,32,4,20161201,20180126,male
1441,13,34,3,20120513,20180408,female
3500,15,34,7,20120302,20170921,female
9425,6,27,9,20100501,20170925,male
15576,4,36,7,20120108,20170915,male
10777,6,0,3,20141011,20170412,female
6355,5,32,9,20090818,20180403,female
90,22,30,3,20160117,20171004,female
19992,22,24,9,20110108,20170912,male
1829,13,25,9,20100515,20170921,female
1947,10,20,4,20160611,20170203,male
2320,22,25,9,20131227,20180910,male
4114,4,18,3,20150228,20150615,male
16816,13,33,7,20160624,20170930,female
10522,5,0,3,20150216,20170817,female
8055,13,19,9,20111015,20170910,female
16692,22,23,9,20110604,20171002,male
14593,17,27,7,20101211,20170911,female
6110,5,32,9,20060228,20170707,female
10457,13,31,9,20080215,20171104,female
17631,8,33,3,20130713,20171108,male
7653,22,43,3,20131004,20170808,female
4187,13,30,7,20110329,20171012,male
13977,6,26,9,20071028,20170105,female
3327,13,28,9,20100214,20170917,male
20431,14,30,4,20151125,20170930,male
3115,4,20,4,20170111,20180108,female
6426,1,18,4,20161223,20170829,female
7863,9,19,7,20150428,20151120,male
2341,13,20,9,20150814,20170916,male
15824,13,15,3,20120826,20170708,female
2142,10,20,9,20160109,20170808,female
5702,6,19,9,20141218,20170912,male
12101,5,18,9,20130112,20171008,female
2350,1,0,7,20111013,20170918,male
7391,5,36,9,20050719,20171002,male
16135,15,34,3,20121216,20170930,female
81,5,27,7,20110131,20170910,male
13112,22,27,3,20150925,20170917,female
21310,15,32,7,20110126,20170917,male
19003,15,20,3,20150929,20170226,male
17921,15,28,3,20150905,20170913,male
2685,13,16,9,20110301,20170930,female
15251,5,53,9,20100715,20170817,male
7213,22,49,7,20101105,20171005,female
15100,4,25,3,20140424,20170103,male
14189,12,17,3,20151129,20170611,female
12649,5,30,7,20120113,20171003,female
6639,11,24,3,20150815,20171104,female
4580,5,29,9,20100626,20171031,female
1394,15,34,9,20041017,20171010,female
23044,12,20,3,20161218,20161221,male
1717,4,25,3,20121027,20170925,female
7542,15,20,3,20130825,20170904,male
6925,12,25,7,20161011,20170910,female
18081,22,20,7,20160923,20170922,male
13212,14,30,3,20160814,20170609,female
11062,10,26,9,20150502,20180113,female
8828,22,21,3,20140823,20170916,male
12015,6,23,3,20120909,20171114,female
9845,5,24,9,20110423,20171119,female
15946,13,18,9,20110714,20180313,female
3540,4,30,9,20120706,20171006,male
10677,5,25,3,20131122,20171020,female
3943,13,35,9,20060727,20170930,female
4353,5,37,3,20150221,20170920,male
19685,4,20,3,20140504,20170708,male
6320,5,33,9,20100110,20171006,male
24782,22,17,3,20160302,20170218,male
564,15,24,3,20121218,20171212,male
1346,13,33,9,20070226,20180108,male
17027,4,31,9,20051104,20171030,female
2800,17,25,9,20060803,20170930,male
11239,4,27,3,20130925,20171006,male
13591,13,17,9,20130122,20170919,female
9249,4,25,3,20120802,20171010,female
4508,7,24,4,20151110,20170523,female
14774,11,33,9,20100613,20171018,female
11581,14,37,7,20101217,20170930,male
4224,13,26,7,20120514,20171119,female
15267,9,27,7,20150711,20170911,male
2929,22,39,9,20110611,20170908,male
9687,15,0,4,20160416,20170718,female
2220,1,20,3,20150225,20170808,male
1155,22,26,9,20150904,20170907,female
4953,5,22,7,20140315,20170911,male
21415,15,21,9,20120611,20171010,male
18367,22,18,4,20151114,20161231,female
4798,13,26,9,20110127,20170930,female
14001,15,28,3,20130110,20170616,male
17821,6,32,9,20051025,20170930,male
20500,4,37,3,20141008,20170912,female
4068,18,35,9,20051024,20171005,male
18523,5,50,7,20101004,20180420,male
1910,15,22,9,20060907,20180116,male
1830,13,20,3,20121024,20170713,male
17682,4,28,9,20041113,20170930,male
5321,22,38,9,20110911,20170930,female
19725,22,24,4,20160812,20160910,female
24284,1,0,3,20150410,20150615,female
9160,5,35,9,20111110,20170925,female
15726,18,17,3,20120619,20170611,male
6394,13,23,9,20060429,20170610,female
15383,21,22,3,20161225,20161228,male
910,13,24,9,20060703,20171029,female
3698,22,24,9,20111126,20171004,male
10830,13,27,7,20140808,20170413,male
19967,6,20,4,20160908,20171026,male
18632,14,26,9,20110506,20170919,male
5131,6,21,3,20161023,20170923,female
1503,5,18,3,20150530,20171022,male
13727,22,25,9,20110412,20171022,female
3622,12,30,3,20130422,20171004,female
13678,13,24,9,20150301,20171009,female
5275,6,31,9,20040829,20171020,female
13164,14,22,7,20130215,20170914,male
17049,5,32,9,20111013,20180222,male
5173,13,32,9,20110703,20180624,female
19493,15,34,3,20150402,20150615,female
23782,21,40,9,20160621,20170925,female
12281,15,29,3,20160928,20171118,male
18414,6,30,9,20140127,20181015,female
20293,15,26,9,20120603,20170807,female
20767,5,46,3,20150115,20171002,male
7231,22,17,3,20141028,20170907,male
14605,13,25,9,20070917,20171001,male
2525,9,29,9,20150717,20170920,male
19933,13,26,9,20090518,20170930,female
10495,13,21,9,20111120,20170714,female
21580,13,37,3,20150329,20170612,female
1004,5,31,3,20140413,20171006,female
23442,15,17,3,20121212,20160322,male
11382,6,26,9,20161030,20170926,female
20092,8,22,9,20090712,20170914,male
12187,1,0,7,20130516,20170915,male
4741,13,27,3,20121116,20170908,male
10017,15,34,9,20061204,20170810,male
7354,22,25,9,20110220,20171222,female
9530,22,28,9,20151031,20180128,male
5278,22,18,4,20160821,20170929,female
1902,22,24,7,20161229,20171007,male
14710,13,36,4,20160223,20171001,male
8846,13,19,4,20160926,20170809,male
13902,13,38,9,20091014,20150615,female
5497,5,46,9,20080712,20171005,female
5782,13,25,9,20140128,20170621,male
7292,4,37,3,20150222,20170905,male
3848,4,29,9,20110907,20170917,male
24074,22,47,3,20121202,20170814,male
21995,18,33,9,20041017,20170930,male
23302,1,20,3,20150812,20150902,male
23864,13,31,9,20110107,20161102,female
16108,1,34,9,20070223,20170930,female
20793,13,16,7,20160621,20170921,female
4338,5,32,9,20100901,20171006,female
17339,4,30,3,20120710,20171115,female
21878,14,33,4,20160101,20171027,female
582,15,45,9,20110424,20170908,male
2272,17,48,9,20061111,20170930,male
22813,4,18,3,20141024,20170518,male
10479,5,23,9,20060923,20171002,female
9889,12,24,9,20110721,20170913,male
5148,15,41,3,20141108,20170714,female
17476,4,22,4,20161225,20161228,male
24174,6,35,9,20111016,20161228,female
19966,5,33,3,20121126,20170917,male
12706,15,21,9,20111105,20170614,female
17134,12,0,9,20160812,20170919,female
160,13,27,9,20110911,20171010,male
16266,22,21,9,20110421,20170916,male
9018,5,14,7,20161223,20170923,female
17209,8,19,3,20121101,20170810,female
14180,6,36,9,20111006,20170616,male
14025,4,44,9,20110815,20161118,female
1673,14,35,9,20110419,20170920,male
15980,1,28,4,20160813,20170711,male
1611,15,50,9,20110223,20170921,female
1679,12,37,7,20110211,20170930,female
2897,9,22,9,20101120,20170930,male
12870,14,27,9,20170119,20180308,male
19343,5,33,9,20060828,20170930,female
1511,13,21,9,20160828,20170818,male
9332,13,33,7,20100406,20170304,male
4746,10,24,3,20121027,20171005,female
2524,15,27,9,20140322,20170918,male
13813,5,18,4,20151213,20170912,male
17739,1,18,3,20150605,20170615,male
21360,15,31,9,20060926,20170916,male
1221,14,21,4,20151211,20171108,female
12799,1,17,4,20170103,20170106,male
16701,6,18,3,20150823,20150830,female
15427,1,39,4,20160817,20170624,female
2358,13,19,3,20130621,20170909,male
3593,6,21,3,20131023,20170718,female
4467,22,40,4,20161107,20171110,female
11527,8,31,3,20150719,20170913,female
10207,1,24,9,20121227,20170212,female
16518,5,26,3,20141204,20180226,female
11833,3,21,9,20080311,20170930,female
7661,4,27,7,20130307,20171014,female
8667,6,18,3,20141117,20170908,male
20965,6,22,3,20141110,20170612,male
13054,13,23,3,20120814,20171030,female
16851,12,21,3,20130926,20170809,female
7144,1,0,3,20140914,20171007,female
4863,4,27,9,20060908,20170206,male
1174,22,24,3,20160423,20170530,male
20225,13,18,4,20160125,20170929,male
20504,5,36,9,20111025,20171231,male
17805,12,18,9,20120704,20170116,male
15699,13,27,9,20081028,20170930,female
11869,15,39,9,20061025,20171001,male
17056,18,46,7,20130519,20170918,female
13587,13,30,7,20101222,20170913,female
21161,1,43,3,20161210,20161213,male
17395,15,20,3,20150731,20170328,female
11451,22,32,3,20130113,20170915,female
830,5,28,9,20060709,20180312,female
9647,22,0,3,20141022,20170909,female
16473,8,17,3,20121204,20170525,female
10925,10,24,7,20111227,20170930,male
20904,12,29,4,20161202,20161205,male
7332,4,25,9,20150501,20181013,male
16271,18,39,3,20120621,20170616,female
18531,6,38,9,20070507,20170406,female
9438,21,28,9,20110214,20180612,male
14182,20,0,9,20050613,20170930,male
539,13,23,9,20141207,20170527,female
11618,10,28,4,20160627,20170628,male
20148,3,28,9,20071018,20161220,male
7538,13,7,3,20120101,20170918,male
5701,15,30,3,20140925,20170302,male
15808,6,35,4,20160624,20171105,male
18455,22,21,9,20150116,20170210,male
21290,4,27,7,20160208,20170922,female
19151,1,0,3,20150320,20171004,male
11964,5,38,9,20111230,20170706,female
23560,22,38,4,20160830,20161105,male
16607,5,34,9,20060224,20170808,female
7651,13,21,9,20100509,20171215,male
15869,4,21,9,20130719,20171004,male
10768,4,18,7,20141109,20170908,male
3567,1,0,3,20121219,20170609,male
22040,12,43,3,20161202,20170809,female
15428,10,20,9,20150211,20170628,female
4735,13,22,9,20110701,20170918,female
1478,15,29,9,20060221,20171014,female
271,5,33,9,20110131,20180602,female
2074,13,35,9,20120830,20180103,male
7168,4,21,9,20160311,20170616,male
9183,9,35,3,20160206,20171009,male
6992,13,37,9,20051009,20180112,female
23242,4,37,3,20161206,20161209,male
3394,15,38,3,20121204,20180105,female
15048,8,22,3,20161127,20161204,male
23624,14,16,3,20140628,20161104,female
6321,6,29,9,20121223,20170306,female
16849,13,32,9,20070901,20170916,female
14865,13,38,3,20141223,20170930,male
9210,1,41,9,20070427,20170917,female
96,5,34,3,20131107,20170924,male
22749,13,20,4,20160806,20160809,female
5546,15,37,9,20111007,20180203,male
5858,5,24,9,20101120,20170526,female
3722,13,29,4,20160303,20170816,female
7125,5,0,3,20131101,20170930,female
21830,13,38,9,20070201,20170908,male
18087,5,54,9,20111014,20170924,female
3378,22,28,9,20070313,20171011,male
15489,5,39,9,20100505,20171007,male
5787,15,28,9,20111004,20170926,female
9176,5,46,3,20130625,20170930,male
5530,1,23,3,20160602,20170707,male
13040,18,25,9,20110101,20170818,male
10429,1,0,3,20140825,20170904,male
8620,15,26,9,20090421,20170910,female
5020,1,0,3,20141217,20170908,male
10134,5,39,9,20100102,20170928,male
4973,13,24,7,20160418,20170917,female
3354,6,29,9,20090311,20170915,male
14102,6,40,4,20161009,20170724,female
12661,13,38,3,20120928,20170907,male
22260,4,23,3,20141105,20170615,male
1547,22,20,7,20110103,20171003,female
7010,22,23,3,20161021,20180119,female
7635,14,30,9,20060310,20170924,female
11068,14,35,7,20110606,20170923,male
23662,10,29,3,20120616,20171030,male
11761,15,29,3,20130906,20171017,male
5054,14,26,9,20121024,20171001,male
522,22,38,3,20150227,20170912,female
6398,22,42,9,20100122,20180407,male
11554,15,35,9,20050321,20170612,female
18435,5,16,3,20121025,20170912,female
23180,4,19,4,20161126,20161204,female
12089,15,29,9,20080819,20170923,female
18314,13,37,3,20151031,20170920,female
20095,6,27,3,20130130,20170907,male
2620,13,25,9,20100713,20170929,male
2318,4,19,4,20151119,20180207,female
7035,4,21,4,20160831,20171007,female
12192,4,20,3,20150725,20170918,male
5026,1,19,3,20141203,20170104,female
9689,5,51,3,20130917,20170617,male
23893,3,23,4,20160228,20160302,male
13270,4,41,3,20131013,20170710,male
18334,13,34,9,20111007,20170612,male
18498,4,32,9,20160831,20171003,male
22532,5,27,9,20141003,20181010,male
7367,5,26,7,20130122,20170916,female
2592,10,31,9,20080114,20171006,female
3668,16,23,9,20110609,20170930,female
15647,5,31,9,20050331,20170709,male
12388,12,31,7,20160306,20171005,male
719,22,35,3,20150628,20170914,male
21833,22,20,3,20150901,20170923,male
10528,3,22,9,20090927,20171017,male
14185,5,35,9,20060925,20170910,female
23204,13,38,9,20130410,20171001,male
21331,7,19,9,20110607,20170707,female
2526,13,22,9,20141018,20170521,female
12138,13,22,3,20130503,20180817,female
23615,6,68,9,20070818,20170924,female
15440,5,23,7,20140107,20171003,female
3162,13,32,4,20151209,20170927,male
6195,13,20,3,20151225,20171005,female
1525,22,21,3,20130823,20170924,female
9061,15,0,9,20051004,20170708,male
13963,12,23,3,20140512,20180421,male
13512,5,30,9,20080107,20170930,male
14897,1,0,7,20130910,20170920,female
15953,5,22,4,20160308,20171001,female
17404,9,33,7,20130115,20170930,female
2703,13,34,9,20101203,20171003,male
7182,21,23,3,20130120,20170119,male
456,13,22,7,20120526,20170914,male
957,5,37,7,20161115,20170914,male
17860,14,23,9,20120907,20170918,male
19281,13,25,9,20150621,20160606,female
14153,13,26,9,20101016,20180211,female
9971,22,37,9,20111203,20180824,female
6077,15,24,4,20151129,20170820,female
4067,13,28,9,20120606,20170908,female
19283,15,36,3,20111216,20170415,male
9534,8,32,9,20040922,20171120,female
8536,4,26,7,20140625,20170528,female
486,13,29,9,20061130,20170930,male
19133,6,36,9,20150317,20180222,male
12778,10,15,4,20161016,20170121,female
13208,5,28,9,20131129,20170221,female
10711,4,19,9,20141230,20170719,female
1514,13,18,3,20130710,20171025,male
24790,1,42,4,20161216,20161219,male
19987,13,34,7,20140710,20171220,male
8528,13,25,7,20111224,20170930,male
3456,13,32,9,20150628,20170912,male
2643,5,18,9,20130922,20170926,male
12325,5,37,9,20130205,20170814,female
3309,5,35,9,20111203,20171022,male
7034,22,0,9,20050118,20170824,male
4825,5,38,7,20111127,20171230,male
15820,5,29,9,20110722,20170909,female
5890,14,28,9,20051108,20170930,female
4245,22,28,9,20140610,20170913,male
10631,4,28,7,20160206,20171006,female
5380,15,24,4,20160208,20171108,male
10998,13,31,7,20101013,20170930,female
2733,15,22,4,20160811,20171019,male
440,22,19,3,20150205,20171001,female
20425,1,16,4,20170130,20170203,male
15268,12,25,9,20101011,20170825,male
2599,5,24,7,20130119,20171004,male
5424,15,21,9,20160320,20170916,female
1121,14,23,3,20140410,20170713,female
14625,12,28,9,20051122,20170924,male
1639,5,20,9,20160318,20170825,male
23007,8,18,4,20160104,20160107,female
18710,6,28,9,20050605,20170712,male
21463,9,27,7,20110321,20170912,male
4749,13,34,7,20111002,20170930,male
14036,5,55,4,20160119,20171001,female
10188,5,24,9,20140827,20170816,female
13362,18,27,4,20170112,20171003,male
991,16,27,9,20070212,20170930,female
20320,5,32,4,20161203,20161206,male
20642,22,25,4,20160406,20180107,male
2576,13,28,3,20131020,20171002,male
324,5,21,3,20140714,20170908,male
7,18,23,9,20140422,20171023,male
12711,12,22,4,20161224,20171009,male
1792,13,23,7,20140419,20170930,female
13004,5,35,7,20111229,20170911,female
4028,10,27,4,20160605,20161220,male
14204,13,60,9,20110115,20170907,male
7578,4,32,9,20070312,20170919,male
5409,10,19,7,20150806,20171004,female
1412,4,27,9,20080510,20171009,female
14988,4,0,4,20161212,20171001,female
4273,5,19,9,20141011,20170915,male
6921,13,40,9,20080107,20181014,female
23653,13,42,3,20130119,20170930,male
6386,5,27,3,20130204,20171018,male
23799,14,44,3,20140330,20170710,female
23000,5,35,9,20091114,20170930,male
14035,15,24,7,20160116,20170916,female
5340,13,25,9,20111106,20171001,female
22047,6,17,4,20160813,20161210,male
6487,13,25,9,20110520,20171027,male
23314,1,35,4,20160820,20170928,female
12796,13,25,9,20150820,20170918,male
16051,9,26,3,20150926,20170915,male
3076,7,28,9,20080628,20170930,male
19250,22,27,3,20130724,20170807,male
15580,13,22,9,20131016,20171016,male
4127,5,22,7,20120608,20171005,female
18651,22,30,9,20101124,20170909,female
13368,22,26,3,20131214,20171006,male
12137,4,39,9,20120916,20180515,female
11279,18,23,3,20140615,20170930,male
15344,13,18,3,20130104,20170618,male
11855,21,24,3,20151218,20170922,male
20460,15,45,3,20170122,20170125,female
15149,11,24,7,20151010,20170909,male
10814,5,20,3,20161119,20171003,female
5234,22,26,9,20080816,20171006,male
18067,6,23,9,20060820,20170930,female
17966,12,24,9,20070714,20170215,male
6938,9,32,3,20151128,20170930,male
20089,13,28,9,20071006,20170926,male
3261,4,21,3,20120805,20170920,male
11401,4,35,9,20071117,20170930,female
14815,22,25,4,20160913,20171002,female
7621,5,21,9,20160907,20171025,female
5705,5,21,9,20090516,20170930,male
11416,13,29,9,20090505,20170930,female
7152,5,25,3,20160621,20171020,female
7223,13,28,4,20151124,20170921,female
2037,15,36,9,20100911,20171005,male
10797,13,29,7,20130112,20170910,female
16231,13,24,9,20070131,20170930,male
9450,15,17,4,20151015,20170710,male
21846,13,31,3,20150301,20180801,female
17201,12,25,7,20120604,20170916,male
5811,5,21,9,20150208,20171118,female
19195,13,32,9,20111224,20170927,male
2862,5,34,9,20110601,20170521,female
23912,5,54,9,20130822,20171213,male
16722,13,35,9,20100816,20171028,male
4715,13,22,3,20140921,20171203,female
22269,13,26,9,20100126,20171007,female
15831,13,43,7,20101227,20180202,female
15671,8,24,7,20141107,20171030,male
19438,13,34,9,20100204,20170730,male
19322,22,26,9,20110327,20180815,female
4768,13,30,3,20140926,20170919,male
9826,5,24,9,20160116,20170927,male
22410,5,51,7,20101214,20170914,female
1677,13,31,9,20090603,20170927,female
14893,7,23,3,20140927,20171003,male
15575,14,37,7,20111014,20170913,male
17225,13,36,3,20150319,20171231,male
187,22,25,9,20160819,20171028,female
1812,8,26,3,20150118,20180531,female
9483,13,45,9,20110317,20180426,female
