user_id,city,age,reg_method,reg_date,ex_date,gender,E_DAY,total_listen,rec_genre
13854,6,25,3,20120624,20170708,male,2016,50.0,6.0
19127,5,29,9,20100807,20170930,male,2703,2.0,3.0
1866,22,33,9,20080815,20170930,male,3425,54.0,3.0
8451,12,26,7,20140415,20171006,male,1356,39.0,11.0
20674,3,34,9,20040624,20170610,female,4938,3.0,4.0
21804,9,24,3,20120807,20161103,female,1972,0.0,2.0
1255,1,20,3,20140906,20171019,female,1212,351.0,10.0
5835,13,29,7,20111227,20171005,female,2196,162.0,6.0
19724,13,31,9,20050214,20170709,male,4703,23.0,3.0
13628,5,49,3,20150912,20180410,male,841,102.0,3.0
9762,14,28,9,20080425,20170927,female,3537,86.0,11.0
11687,13,23,4,20160113,20171023,female,718,101.0,6.0
14145,13,24,4,20160808,20180308,male,510,58.0,6.0
2981,11,27,9,20080627,20170925,female,3474,46.0,9.0
4674,13,24,9,20160919,20170222,female,468,191.0,8.0
5820,15,18,3,20150825,20170813,female,859,77.0,12.0
4711,13,27,7,20121222,20171001,female,1835,185.0,6.0
2084,12,26,9,20090430,20171211,male,3167,499.0,14.0
2922,22,32,9,20060308,20171006,male,4316,46.0,6.0
17630,4,19,7,20150815,20170821,male,869,35.0,6.0
1158,15,27,9,20080422,20170930,male,3540,380.0,11.0
12039,8,20,9,20130704,20170106,male,1641,145.0,8.0
18606,5,38,9,20131024,20170923,male,1529,13.0,3.0
17950,6,36,9,20070325,20171008,female,3934,21.0,4.0
21699,15,40,9,20060731,20170930,female,4171,17.0,4.0
2575,13,25,9,20090808,20171013,male,3067,134.0,10.0
18659,22,24,9,20101129,20181001,female,2589,17.0,2.0
507,13,37,3,20141009,20180113,male,1179,66.0,9.0
12140,22,36,4,20161212,20170713,female,384,13.0,13.0
5310,4,24,3,20130802,20180307,male,1612,182.0,8.0
1443,4,29,3,20150110,20170920,female,1086,116.0,7.0
14356,5,23,4,20160311,20170525,male,660,188.0,11.0
8362,13,23,7,20130617,20170914,female,1658,157.0,4.0
14932,13,23,3,20140529,20180203,male,1312,11.0,4.0
13109,5,31,9,20070402,20170930,male,3926,106.0,11.0
9600,13,34,9,20111219,20171225,male,2204,107.0,10.0
10314,4,20,3,20130619,20180226,male,1656,85.0,8.0
1122,13,22,9,20131220,20180601,female,1472,250.0,13.0
24345,15,36,9,20081114,20170921,female,3334,1.0,3.0
17321,13,22,9,20140916,20170906,male,1202,14.0,3.0
15710,17,42,9,20070125,20171002,male,3993,62.0,12.0
24826,5,21,9,20110315,20110316,female,2483,0.0,0.0
588,15,29,9,20090306,20171014,female,3222,267.0,10.0
16735,13,29,7,20160125,20171009,male,706,91.0,4.0
10015,13,19,3,20140917,20170831,female,1201,62.0,4.0
16225,14,20,9,20141027,20171007,male,1161,97.0,5.0
12175,7,29,9,20130510,20170930,male,1696,30.0,5.0
8474,22,40,9,20110310,20180929,female,2488,51.0,8.0
15296,13,25,9,20100930,20170911,male,2649,34.0,5.0
23417,15,24,3,20130507,20170915,female,1699,9.0,5.0
7516,5,30,9,20070714,20170927,male,3823,29.0,5.0
19034,11,39,9,20080129,20170927,male,3624,33.0,6.0
21712,6,51,4,20161225,20170828,male,371,41.0,5.0
12303,5,28,3,20150812,20170920,female,872,123.0,8.0
6418,14,29,7,20110219,20180127,female,2507,140.0,11.0
17192,4,32,7,20130721,20170921,female,1624,15.0,3.0
4276,13,20,9,20160319,20170719,male,652,145.0,8.0
2378,3,20,3,20150102,20170831,male,1094,88.0,9.0
14148,5,44,7,20101118,20170919,male,2600,127.0,10.0
6460,1,23,4,20161120,20170129,male,406,332.0,16.0
12150,12,18,4,20151126,20161222,female,766,21.0,7.0
16660,13,49,9,20110416,20170620,female,2451,2.0,2.0
14208,22,36,9,20051027,20171001,male,4448,154.0,6.0
2000,6,24,3,20160222,20171009,male,678,250.0,9.0
12186,14,27,7,20160127,20170930,male,704,117.0,6.0
22082,4,40,9,20101219,20161101,male,2569,0.0,3.0
20606,15,21,9,20110220,20170810,male,2506,2.0,2.0
3955,10,27,9,20161218,20180123,male,378,125.0,8.0
11782,13,49,7,20110605,20171005,female,2401,71.0,3.0
17291,8,23,7,20120109,20170812,female,2183,7.0,5.0
14486,6,39,9,20090419,20170128,male,3178,104.0,8.0
14974,4,20,9,20100526,20170112,male,2776,43.0,5.0
8079,13,23,9,20110313,20170925,female,2485,183.0,10.0
6696,5,19,9,20111225,20171005,male,2198,245.0,10.0
317,13,25,9,20080412,20171009,female,3550,263.0,8.0
1878,13,0,7,20140307,20170922,female,1395,133.0,8.0
11871,1,18,4,20160304,20171124,male,667,38.0,12.0
9911,17,30,9,20160812,20171109,male,506,134.0,9.0
21097,5,17,3,20130704,20170225,male,1641,13.0,5.0
1662,22,22,4,20151130,20170410,male,762,79.0,11.0
17484,13,23,9,20110510,20170910,male,2427,129.0,9.0
2560,13,21,9,20141018,20170922,female,1170,70.0,8.0
6302,3,26,3,20150816,20171003,male,868,62.0,13.0
20696,6,18,3,20150807,20170704,male,877,6.0,5.0
5976,5,0,7,20130921,20171006,female,1562,449.0,17.0
20120,4,21,4,20170128,20170131,female,337,1.0,7.0
14161,22,28,7,20111005,20170910,male,2279,37.0,6.0
9,14,27,9,20150203,20171026,female,1062,763.0,17.0
21225,5,37,3,20120529,20160910,male,2042,14.0,2.0
15467,13,33,9,20110226,20171014,male,2500,71.0,6.0
2919,3,26,3,20141008,20171013,male,1180,18.0,7.0
20117,5,20,3,20140615,20171021,female,1295,34.0,3.0
19970,3,29,3,20130318,20170414,male,1749,10.0,4.0
16458,22,23,9,20151003,20170907,female,820,17.0,6.0
7637,12,0,9,20160919,20171001,male,468,96.0,15.0
13966,4,30,9,20070225,20170630,female,3962,15.0,3.0
534,4,27,9,20060922,20171002,male,4118,248.0,14.0
9989,8,22,9,20140105,20170925,female,1456,176.0,9.0
8063,1,21,3,20141112,20171005,female,1145,591.0,15.0
4524,1,16,3,20150818,20180501,female,866,298.0,8.0
2656,15,34,9,20150917,20180618,female,836,147.0,6.0
18615,6,46,9,20110802,20180203,female,2343,39.0,7.0
12678,5,23,4,20160208,20170613,female,692,246.0,5.0
6401,5,29,7,20160214,20170913,male,686,47.0,8.0
22580,14,14,4,20170129,20170527,male,336,4.0,3.0
20401,4,33,4,20160826,20171002,male,492,17.0,3.0
46,5,26,7,20111104,20171007,male,2249,36.0,11.0
12688,13,25,9,20160906,20170616,female,481,179.0,6.0
17152,18,17,3,20130705,20130712,female,1640,3.0,9.0
8415,15,25,3,20151104,20170915,male,788,127.0,11.0
11797,14,37,3,20121014,20171004,female,1904,67.0,6.0
7007,13,32,7,20110303,20171007,male,2495,452.0,14.0
24107,4,31,3,20150324,20170906,female,1013,6.0,3.0
18754,5,33,9,20080805,20171006,female,3435,26.0,3.0
1524,5,51,9,20090411,20170930,male,3186,143.0,8.0
4168,13,39,9,20110717,20171019,male,2359,119.0,8.0
16808,5,26,3,20161026,20171006,male,431,10.0,7.0
14434,13,38,9,20110704,20180416,female,2372,50.0,7.0
4488,18,27,9,20130728,20180820,male,1617,91.0,12.0
15633,22,31,7,20110924,20171004,female,2290,11.0,7.0
2837,5,28,9,20071027,20170609,female,3718,70.0,10.0
18064,15,26,9,20150929,20171006,female,824,3.0,4.0
15928,6,18,4,20151211,20171022,male,751,109.0,10.0
2100,11,23,9,20110408,20171013,male,2459,95.0,12.0
14134,8,32,7,20130912,20170919,male,1571,167.0,7.0
7141,8,33,9,20080620,20171014,male,3481,62.0,6.0
2792,5,23,9,20110320,20170927,female,2478,124.0,10.0
20568,11,22,3,20130816,20170926,female,1598,44.0,6.0
6848,13,22,9,20080717,20171023,female,3454,193.0,8.0
10271,4,0,3,20140822,20180713,female,1227,19.0,8.0
2850,15,29,3,20121207,20170811,female,1850,147.0,5.0
18893,9,33,7,20140705,20170908,male,1275,37.0,11.0
38,12,40,3,20141027,20170912,male,1161,52.0,11.0
21472,1,21,4,20161204,20161208,male,392,14.0,6.0
16891,13,27,9,20101213,20171025,male,2575,114.0,6.0
8382,15,21,3,20150206,20171013,male,1059,58.0,7.0
8766,3,42,3,20161223,20170610,male,373,5.0,2.0
7877,4,22,3,20161106,20171113,female,420,62.0,13.0
1027,13,31,9,20110516,20170918,female,2421,163.0,11.0
11989,13,37,9,20070711,20070712,female,3826,5.0,3.0
4827,4,52,7,20120929,20171005,female,1919,50.0,10.0
2635,13,28,3,20160902,20171004,male,485,232.0,11.0
11140,3,22,9,20110716,20170410,male,2360,131.0,6.0
19895,14,29,4,20151212,20170917,male,750,3.0,7.0
10086,19,26,9,20110523,20171005,male,2414,123.0,10.0
1463,4,27,9,20060512,20171013,male,4251,146.0,12.0
18575,4,33,7,20130223,20170930,male,1772,13.0,3.0
12131,5,25,7,20140102,20171006,male,1459,40.0,7.0
6480,22,24,3,20160118,20170920,female,713,195.0,8.0
1022,17,40,9,20101121,20171114,male,2597,192.0,12.0
24186,22,23,4,20160229,20170319,female,671,20.0,6.0
16645,10,36,9,20041003,20170911,female,4837,31.0,7.0
15641,22,40,9,20050214,20171002,male,4703,33.0,3.0
11034,5,35,9,20101215,20180428,male,2573,40.0,6.0
23149,13,43,9,20130319,20170930,male,1748,21.0,2.0
8403,5,24,9,20051023,20170614,male,4452,53.0,12.0
11933,13,46,9,20160930,20170402,female,457,32.0,5.0
3410,13,33,3,20140411,20180223,male,1360,94.0,6.0
17153,7,19,9,20110819,20170613,male,2326,43.0,5.0
8713,9,19,7,20160307,20170930,male,664,102.0,12.0
5474,22,36,9,20120519,20170907,female,2052,124.0,5.0
13437,4,20,9,20110630,20170930,male,2376,180.0,10.0
10352,13,22,9,20150303,20170426,female,1034,44.0,6.0
9165,4,33,9,20111105,20171003,male,2248,27.0,8.0
5109,22,21,9,20130722,20180426,male,1623,138.0,9.0
16395,12,31,3,20150316,20170922,female,1021,29.0,7.0
21839,13,24,3,20121228,20170809,male,1829,13.0,4.0
8653,4,42,9,20041103,20180121,female,4806,29.0,5.0
1208,14,38,9,20080419,20180909,female,3543,36.0,8.0
23708,12,37,3,20141117,20151211,female,1140,0.0,1.0
546,4,27,9,20150402,20170817,male,1004,208.0,11.0
298,13,41,9,20051021,20171027,male,4454,172.0,8.0
1629,5,24,7,20120807,20171014,male,1972,165.0,9.0
2946,18,31,9,20100416,20170921,male,2816,221.0,12.0
18735,5,33,4,20170108,20170525,male,357,31.0,4.0
14000,20,20,9,20110602,20170709,male,2404,267.0,10.0
23849,13,25,7,20110418,20171001,female,2449,7.0,3.0
11019,5,25,9,20100916,20170918,male,2663,36.0,6.0
24044,5,18,3,20141206,20170616,female,1121,0.0,3.0
23599,1,33,4,20161224,20170224,female,372,2.0,5.0
7196,22,18,3,20150815,20171006,female,869,125.0,9.0
8958,13,20,3,20130207,20180305,female,1788,81.0,7.0
14211,5,37,9,20080105,20171003,male,3648,4.0,2.0
173,13,25,9,20111122,20171226,female,2231,195.0,9.0
19513,13,44,9,20111108,20171009,female,2245,94.0,5.0
2345,13,26,9,20161205,20180122,male,391,64.0,9.0
6097,4,22,4,20161126,20170812,female,400,49.0,4.0
23565,13,26,9,20100526,20170428,female,2776,1.0,2.0
4320,12,26,7,20130308,20180418,female,1759,157.0,8.0
14140,6,23,3,20121204,20171002,female,1853,38.0,5.0
10804,10,29,9,20160605,20171227,male,574,51.0,8.0
5785,13,19,9,20160822,20170830,female,496,139.0,7.0
13546,13,44,9,20130328,20171001,female,1739,59.0,2.0
18603,15,23,9,20101119,20170710,male,2599,29.0,8.0
4834,1,25,3,20141015,20170918,female,1173,70.0,6.0
20028,22,21,3,20140815,20170912,male,1234,27.0,5.0
14443,13,39,9,20051025,20180219,male,4450,1.0,1.0
14239,21,34,9,20120722,20170930,female,1988,65.0,7.0
3288,13,25,9,20091024,20171127,female,2990,84.0,10.0
19993,13,39,3,20170122,20170125,female,343,8.0,2.0
4763,13,23,9,20130518,20171202,female,1688,264.0,13.0
18647,11,16,9,20070715,20171003,male,3822,138.0,7.0
15546,1,21,3,20150314,20171116,female,1023,62.0,3.0
17715,22,20,4,20170124,20170710,female,341,13.0,6.0
14355,4,22,9,20141222,20170929,male,1105,54.0,8.0
15648,15,26,9,20110320,20171005,female,2478,34.0,4.0
7318,4,28,9,20140610,20170916,female,1300,114.0,8.0
17884,11,32,9,20070615,20170930,female,3852,7.0,10.0
2372,11,36,4,20161014,20170329,male,443,266.0,11.0
11736,13,43,9,20070402,20171001,male,3926,52.0,10.0
21817,15,27,9,20110907,20180426,female,2307,10.0,4.0
1836,15,36,7,20111012,20170910,female,2272,35.0,9.0
22206,4,52,9,20110130,20170826,male,2527,12.0,3.0
20883,22,25,3,20160327,20170330,female,644,12.0,4.0
12462,6,21,3,20150715,20170708,female,900,18.0,6.0
3052,14,31,3,20140309,20161229,female,1393,62.0,7.0
10508,15,23,9,20110114,20170726,male,2543,64.0,8.0
19457,13,28,3,20120512,20180905,female,2059,96.0,4.0
2724,13,26,9,20101119,20170908,male,2599,73.0,10.0
13,21,30,3,20141228,20180530,female,1099,18.0,3.0
12901,11,26,9,20111028,20170429,male,2256,121.0,5.0
3739,21,21,9,20150420,20180402,female,986,217.0,12.0
82,6,34,3,20140331,20180313,male,1371,50.0,8.0
541,13,33,3,20130713,20171020,male,1632,110.0,15.0
3814,22,30,3,20121210,20170917,male,1847,155.0,8.0
21284,1,17,4,20160821,20160824,female,497,2.0,5.0
12616,5,25,9,20100728,20170930,male,2713,57.0,3.0
16946,15,20,9,20101213,20170708,male,2575,34.0,7.0
953,13,30,3,20120516,20170923,female,2055,184.0,11.0
23394,22,14,4,20160215,20161205,female,685,5.0,2.0
7588,13,22,9,20110917,20171016,male,2297,20.0,4.0
10307,5,27,7,20110306,20171004,female,2492,92.0,6.0
16732,15,18,3,20170106,20170109,female,359,4.0,5.0
20841,4,19,9,20130623,20171226,male,1652,3.0,2.0
13567,13,18,9,20111022,20171115,male,2262,71.0,5.0
15424,15,22,3,20150719,20170217,male,896,58.0,6.0
6481,5,34,9,20111006,20170813,female,2278,13.0,7.0
9619,22,30,9,20110119,20171022,female,2538,102.0,8.0
2973,12,30,7,20111223,20170930,male,2200,131.0,7.0
3139,4,19,3,20141106,20180122,female,1151,232.0,10.0
17334,5,29,9,20111025,20171023,female,2259,42.0,5.0
18645,22,30,7,20130909,20170912,male,1574,12.0,5.0
20629,5,27,9,20090527,20171020,female,3140,2.0,2.0
15774,8,28,9,20111223,20170815,male,2200,0.0,3.0
15001,13,21,4,20151219,20180406,female,743,154.0,9.0
13908,8,29,3,20121023,20171030,male,1895,17.0,4.0
1781,5,24,9,20090222,20170913,female,3234,267.0,10.0
16902,5,20,4,20160922,20170924,female,465,151.0,7.0
6574,15,35,9,20040906,20170913,male,4864,43.0,7.0
7409,12,28,7,20160126,20170930,male,705,162.0,8.0
23304,4,17,3,20161106,20170711,female,420,3.0,4.0
6677,15,30,3,20120131,20171217,male,2161,85.0,10.0
13681,13,22,3,20131027,20171002,male,1526,57.0,6.0
2239,13,24,3,20131214,20170907,male,1478,96.0,8.0
1320,22,24,4,20161016,20180204,female,441,26.0,4.0
7550,15,24,9,20101125,20170930,female,2593,211.0,13.0
3431,4,22,9,20161205,20170907,female,391,351.0,12.0
3011,22,30,7,20140211,20170915,male,1419,58.0,8.0
24122,4,52,9,20051029,20170930,male,4446,12.0,4.0
15560,1,0,3,20141114,20170908,male,1143,48.0,4.0
17767,22,41,3,20120109,20171018,female,2183,22.0,4.0
22458,3,14,4,20161227,20170708,male,369,7.0,6.0
5537,12,105,9,20100930,20170509,male,2649,72.0,5.0
321,5,30,9,20041016,20170813,female,4824,6.0,5.0
8535,5,32,9,20041109,20171101,male,4800,153.0,9.0
16893,4,27,9,20100216,20171005,female,2875,5.0,8.0
2814,13,29,9,20101110,20170909,female,2608,84.0,8.0
5078,13,21,9,20120105,20180204,female,2187,97.0,10.0
6541,7,17,9,20110224,20171017,female,2502,169.0,11.0
272,1,103,3,20160216,20170913,female,684,347.0,16.0
4392,15,28,9,20051021,20171015,female,4454,170.0,7.0
24932,9,50,9,20110621,20171122,female,2385,9.0,2.0
13447,15,20,9,20100208,20170906,male,2883,87.0,7.0
6036,14,26,9,20150628,20170922,male,917,147.0,9.0
12496,14,33,3,20140524,20170916,male,1317,59.0,7.0
5586,13,23,3,20111210,20171006,male,2213,50.0,6.0
8328,5,24,9,20090102,20170922,male,3285,33.0,4.0
18236,15,28,9,20140416,20171016,male,1355,9.0,7.0
16431,5,33,9,20040918,20180113,female,4852,17.0,4.0
3933,5,67,7,20160319,20170224,male,652,53.0,8.0
23463,22,38,3,20141107,20161126,male,1150,1.0,4.0
20471,10,17,7,20150719,20170918,female,896,30.0,6.0
20227,13,26,7,20160222,20170922,female,678,31.0,4.0
2735,10,20,7,20140212,20170917,male,1418,91.0,9.0
13238,13,22,3,20150119,20180525,female,1077,65.0,10.0
13404,15,34,9,20070819,20170306,male,3787,112.0,11.0
18723,13,32,7,20100524,20170611,male,2778,43.0,6.0
7935,1,0,3,20150125,20170618,female,1071,17.0,6.0
21211,13,31,9,20111127,20170930,female,2226,44.0,3.0
11529,4,32,3,20120611,20170404,male,2029,48.0,8.0
6740,13,31,7,20110318,20170913,male,2480,105.0,5.0
9916,5,21,9,20150704,20171004,male,911,138.0,8.0
1459,16,0,9,20050415,20170811,male,4643,96.0,14.0
20257,13,37,7,20110704,20170914,male,2372,50.0,6.0
15356,22,26,3,20160602,20161219,female,577,5.0,3.0
13565,12,23,9,20130907,20170922,male,1576,104.0,12.0
8313,15,0,7,20120908,20180108,female,1940,160.0,7.0
31,14,40,3,20151014,20170920,female,809,251.0,8.0
4444,1,36,3,20160418,20161206,female,622,4.0,2.0
14636,15,38,9,20090726,20170910,female,3080,49.0,9.0
12269,4,46,9,20110928,20170927,female,2286,123.0,11.0
6832,6,35,9,20140228,20170110,female,1402,320.0,14.0
5344,5,20,3,20130316,20170923,female,1751,107.0,6.0
6447,4,28,9,20050707,20170911,female,4560,174.0,13.0
20339,4,21,3,20160411,20171004,male,629,19.0,4.0
6029,12,30,9,20120517,20170819,male,2054,44.0,6.0
10666,15,29,9,20061016,20171009,female,4094,36.0,5.0
12646,5,52,9,20120616,20180210,male,2024,112.0,9.0
6086,5,22,3,20130213,20180101,male,1782,100.0,10.0
18114,4,31,4,20161212,20170917,male,384,2.0,3.0
8022,7,17,3,20150921,20170714,male,832,181.0,13.0
15746,9,33,3,20120727,20170912,female,1983,107.0,4.0
23935,4,35,3,20140223,20170910,male,1407,0.0,4.0
11444,21,20,9,20100727,20170922,male,2714,141.0,5.0
4448,5,34,9,20100825,20170930,female,2685,100.0,4.0
5435,4,29,9,20060708,20170918,male,4194,78.0,5.0
22022,11,28,9,20110816,20110817,female,2329,0.0,3.0
22098,21,26,9,20110121,20170910,male,2536,18.0,3.0
18549,1,24,4,20160923,20161009,female,464,2.0,2.0
3928,22,18,3,20160213,20170715,male,687,495.0,9.0
1683,13,24,9,20110610,20170909,male,2396,214.0,11.0
8810,5,36,9,20040915,20171102,female,4855,50.0,5.0
11455,13,24,4,20160204,20170609,male,696,133.0,8.0
1584,21,26,9,20091107,20170926,male,2976,115.0,10.0
4232,3,56,9,20090402,20171219,male,3195,158.0,10.0
20208,5,22,4,20161204,20161208,male,392,15.0,3.0
4031,15,29,9,20040403,20180218,male,5020,49.0,8.0
14629,13,21,3,20130516,20170712,male,1690,88.0,10.0
6283,5,0,7,20101123,20170923,male,2595,26.0,4.0
22589,4,23,9,20150416,20171004,female,990,16.0,3.0
7173,8,22,9,20160321,20170710,male,650,139.0,12.0
7683,18,25,4,20151015,20171030,male,808,101.0,9.0
3929,22,32,9,20070527,20170927,male,3871,144.0,6.0
788,5,29,9,20100919,20171017,male,2660,10.0,6.0
3057,4,46,9,20081024,20170930,female,3355,249.0,12.0
20969,14,24,9,20140303,20170815,male,1399,15.0,7.0
8135,13,33,9,20110101,20171001,female,2556,12.0,6.0
11876,4,33,9,20080222,20170910,male,3600,17.0,4.0
673,13,28,9,20110307,20171006,female,2491,144.0,8.0
10984,4,36,9,20110805,20171009,female,2340,29.0,3.0
387,1,31,3,20150605,20170714,male,940,164.0,8.0
9573,13,25,9,20080608,20171002,male,3493,103.0,11.0
1685,13,27,3,20150116,20170930,female,1080,595.0,14.0
11607,13,33,9,20070308,20170814,female,3951,34.0,3.0
21845,1,19,3,20150404,20170905,male,1002,1.0,5.0
6379,15,32,3,20150704,20170926,female,911,47.0,8.0
1798,6,50,9,20140726,20180617,female,1254,70.0,4.0
3427,19,28,9,20080116,20170716,male,3637,151.0,12.0
8734,8,29,9,20090410,20171009,male,3187,29.0,7.0
20122,22,23,9,20140129,20170919,male,1432,31.0,5.0
339,22,21,3,20141008,20171122,female,1180,136.0,7.0
9004,22,33,7,20100429,20170926,male,2803,79.0,7.0
6111,13,21,9,20150929,20180106,female,824,226.0,12.0
3932,9,18,3,20130711,20171005,female,1634,113.0,12.0
3847,5,23,9,20110924,20171122,female,2290,133.0,10.0
13689,13,48,9,20060726,20170930,female,4176,48.0,5.0
13896,4,23,9,20110606,20170921,male,2400,268.0,10.0
1617,5,20,9,20131205,20170603,female,1487,127.0,13.0
12735,13,19,3,20121101,20170809,female,1886,9.0,8.0
10840,1,23,3,20160906,20170714,male,481,50.0,11.0
5571,4,33,4,20170113,20171006,female,352,55.0,8.0
212,13,24,9,20060415,20171019,male,4278,473.0,18.0
149,15,24,3,20150818,20171005,male,866,385.0,9.0
7616,13,21,9,20110709,20171001,male,2367,228.0,10.0
1036,22,28,9,20130414,20180104,female,1722,16.0,4.0
5303,6,28,3,20120825,20171028,female,1954,22.0,3.0
5322,6,32,7,20161130,20170930,male,396,47.0,6.0
5290,13,27,9,20101206,20170929,male,2582,250.0,10.0
11816,10,30,9,20110423,20170812,female,2444,60.0,5.0
12224,22,40,9,20131113,20161209,female,1509,95.0,4.0
10895,10,24,9,20130130,20171120,male,1796,147.0,9.0
2669,14,29,7,20121227,20161230,male,1830,10.0,4.0
9771,15,22,9,20140129,20171024,female,1432,338.0,11.0
16315,15,26,9,20131102,20180416,female,1520,49.0,8.0
2734,5,21,9,20110611,20180422,male,2395,257.0,11.0
16774,5,51,9,20100325,20170912,male,2838,151.0,3.0
1664,14,28,9,20101227,20171002,male,2561,52.0,9.0
17905,15,20,3,20120724,20171021,female,1986,33.0,8.0
16130,4,30,3,20121019,20171006,male,1899,52.0,7.0
17635,3,37,7,20130607,20180812,male,1668,51.0,6.0
15604,22,18,7,20160124,20170609,male,707,29.0,8.0
22941,4,27,3,20140310,20170617,male,1392,1.0,3.0
5524,13,20,7,20121022,20170813,female,1896,39.0,7.0
1974,8,23,3,20111215,20170828,male,2208,151.0,12.0
23244,13,26,3,20130125,20170930,male,1801,2.0,5.0
22459,4,35,3,20150322,20171202,female,1015,35.0,5.0
16974,13,35,9,20080810,20170921,female,3430,62.0,9.0
2777,13,50,9,20081207,20170910,female,3311,218.0,13.0
5764,22,66,7,20151105,20171005,male,787,180.0,17.0
23876,15,28,3,20141015,20161120,male,1173,0.0,1.0
11926,6,33,9,20111020,20171022,female,2264,239.0,14.0
16430,21,19,3,20140827,20171129,male,1222,49.0,7.0
19232,14,30,3,20121212,20170808,female,1845,39.0,9.0
3580,13,49,9,20061022,20170930,female,4088,106.0,9.0
4364,21,27,9,20040823,20170708,female,4878,146.0,13.0
2565,13,20,9,20120608,20170911,female,2032,75.0,9.0
3910,13,20,4,20160402,20170609,female,638,15.0,5.0
11701,13,41,3,20111211,20170930,male,2212,51.0,4.0
4846,4,27,7,20160615,20170914,female,564,57.0,7.0
8168,22,30,3,20131125,20171001,female,1497,53.0,9.0
7444,14,21,7,20160313,20170326,female,658,251.0,14.0
10601,22,45,3,20130406,20170617,female,1730,44.0,5.0
10480,3,28,9,20071225,20170810,male,3659,15.0,3.0
9563,21,17,3,20170126,20170717,male,339,3.0,7.0
6099,18,23,9,20121222,20170422,male,1835,104.0,10.0
11681,12,29,9,20060710,20170919,male,4192,151.0,9.0
7540,4,24,9,20140313,20170909,male,1389,107.0,3.0
287,15,34,9,20101114,20171123,male,2604,258.0,10.0
8817,5,29,9,20140802,20170930,male,1247,125.0,11.0
6605,13,0,7,20140823,20171205,female,1226,131.0,8.0
